lokacija,sobno,nadstropje,leto,velikost,cena
BRDO,4-sobno,P,2022,"271,01 ","649.000,00"
BRINJE,4-sobno,VP,1965,"75,30 ","249.000,00"
BRINJE,4-sobno,4,2020,"126,34 ","514.900,00"
BRINJE,5 in večsobno,8,2014,"150,90 ","690.000,00"
BRINJE,4-sobno,1,2020,"163,15 ","634.900,00"
BRINJE,4-sobno,2,2020,"163,16 ","634.900,00"
BRINJE,4-sobno,1,2020,"191,00 ","634.900,00"
"BRINJE, BLIZU AC RINGA",4-sobno,4,2020,"183,96 ","514.900,00"
"BRINJE, BLIZU OBVOZNICE",4-sobno,2,2020,"185,63 ","634.900,00"
"BRINJE, DUNAJSKA CESTA",4-sobno,11,2014,"160,00 ","716.000,00"
"BRINJE, MIRNA LOKACIJA BLIZU OTROŠKIH IGRIŠČ, ŠOLE IN VRTCA",3-sobno,3,2002,"87,60 ","261.000,00"
BROD,"2,5-sobno",2,2017,"45,90 ","355.600,00"
BROD,2-sobno,1,2009,"66,45 ","290.000,00"
BROD,2-sobno,1,2009,"66,50 ","290.000,00"
BROD,"2,5-sobno",2,2017,"93,90 ","355.600,00"
"BROD, TACEN",4-sobno,1,2021,"132,65 ","460.000,00"
"BROD, TACEN",4-sobno,P,2021,"137,70 ","451.000,00"
"BS 3, VOJKOVA ULICA - ATRIJSKO",3-sobno,P,1982,"72,50 ","318.000,00"
BTC,2-sobno,P,2021,"59,90 ","235.000,00 &euro;<span class=""cena-old"">245.000,00"
ČRNUČE,2-sobno,P,1937,"60,00 ","140.000,00"
ČRNUČE,3-sobno,PK,1973,"69,30 ","189.000,00"
ČRNUČE,"3,5-sobno",4,1986,"79,80 ","246.500,00"
ČRNUČE,3-sobno,P,2023,"84,26 ","308.159,00"
ČRNUČE,3-sobno,P,2023,"86,91 ","318.931,00"
ČRNUČE,"3,5-sobno",2,1988,"87,00 ","260.000,00"
ČRNUČE,3-sobno,P,2023,"87,22 ","319.411,00"
ČRNUČE,3-sobno,P,2023,"87,51 ","319.860,00"
ČRNUČE,3-sobno,P,2023,"87,89 ","323.732,00"
ČRNUČE,3-sobno,10,1980,"89,00 ","248.000,00"
ČRNUČE,4-sobno,2,2022,"104,90 ","359.555,87"
ČRNUČE,"4,5-sobno",2,1973,"128,50 ","349.000,00"
ČRNUČE,5 in večsobno,2,1996,"129,00 ","399.000,00 &euro;<span class=""cena-old"">419.000,00"
ČRNUČE,3-sobno,K+P+M,2020,"158,16 ","370.000,00"
"ČRNUČE, CESTA 24. JUNIJA",3-sobno,3,2000,"70,56 ","288.000,00"
"ČRNUČE, PRIJETNO PRITLIČNO STANOVANJE NA PRIJETNI LOKACIJI, ...",3-sobno,P,1937,"55,20 ","140.000,00"
"ČRNUČE, SAVSKI BREG",5 in večsobno,P,2009,"136,00 ","375.000,00"
DOLGI MOST,Garsonjera,2,2004,"34,50 ","155.000,00"
DOLGI MOST,1-sobno,P,2006,"36,00 ","164.000,00"
DOLGI MOST,"1,5-sobno",1,2006,"41,80 ","175.000,00"
DOLGI MOST,2-sobno,3,1990,"51,00 ","129.000,00"
DOLGI MOST,2-sobno,3,1990,"57,00 ","130.000,00"
DOLGI MOST,"2,5-sobno",1,2004,"74,00 ","269.000,00"
DOLGI MOST,3-sobno,3,2001,"81,00 ","289.000,00"
DOLGI MOST,4-sobno,M,1985,"108,50 ","264.500,00"
DOLGI MOST,3-sobno,2,1990,"122,50 ","344.000,00"
DOLGI MOST,3-sobno,2,1990,"122,50 ","318.000,00"
DOLGI MOST,3-sobno,3,1990,"122,50 ","345.000,00"
"DOLGI MOST, ATRIJSKO","3,5-sobno",P,2004,"65,00 ","260.000,00"
"DOLGI MOST, DVA STANOVANJA",5 in večsobno,2,1990,"200,00 ","440.000,00"
"DOLGI MOST, LILI NOVY","3,5-sobno",2,2004,"72,60 ","263.500,00"
"DOLGI MOST, PARKIRNO MESTO","3,5-sobno",2,2004,"72,60 ","268.500,00"
DRAVLJE,Garsonjera,11,1983,"17,00 ","64.000,00"
DRAVLJE,1-sobno,P,1982,"45,30 ","121.000,00"
DRAVLJE,"2,5-sobno",10,1982,"60,00 ","214.900,00"
DRAVLJE,2-sobno,8,1983,"62,00 ","214.800,00"
DRAVLJE,3-sobno,4,1974,"65,30 ","225.300,00"
DRAVLJE,3-sobno,8,1986,"67,60 ","239.000,00"
DRAVLJE,3-sobno,8,1986,"67,60 ","239.000,00"
DRAVLJE,3-sobno,4,1981,"69,00 ","230.000,00"
DRAVLJE,3-sobno,1,2011,"72,29 ","395.000,00"
DRAVLJE,3-sobno,1,1983,"79,70 ","249.000,00"
"DRAVLJE, BRILEJEVA",1-sobno,P,1982,"31,70 ","121.000,00"
"DRAVLJE, BRILEJEVA 21",2-sobno,10,1983,"60,60 ","199.990,00"
"DRAVLJE, Z GARAŽNIM BOKSOM",3-sobno,1,1983,"79,70 ","249.000,00"
FUŽINE,Garsonjera,3,1984,"25,40 ","99.000,00"
FUŽINE,4-sobno,2,1981,"86,20 ","275.200,00"
FUŽINE,4-sobno,11,1983,"87,70 ","299.000,00"
FUŽINE,4-sobno,11,1983,"87,70 ","299.000,00"
FUŽINE,4-sobno,11,1983,"87,70 ","299.000,00"
FUŽINE,4-sobno,11,1983,"88,00 ","299.000,00"
FUŽINE,4-sobno,11,1983,"88,00 ","299.000,00"
FUŽINE,4-sobno,3,1985,"97,90 ","297.000,00"
"FUŽINE, BRODARJEV TRG 4",2-sobno,1,1982,"61,67 ","220.000,00"
"FUŽINE, RUSJANOV TRG",3-sobno,5,1986,"74,00 ","210.000,00"
GALJEVICA,"1,5-sobno",P,1960,"40,05 ","142.500,00"
"GALJEVICA, JURČKOVA",4-sobno,1,2005,"106,20 ","450.000,00"
"GALJEVICA, PRI STRELIŠČU",2-sobno,P,1856,"78,20 ","169.900,00"
JARŠE,1-sobno,P,1974,"35,50 ","152.000,00"
JEŽA,1-sobno,1,1997,"41,00 ","142.800,00"
JEŽICA,Drugo,M,1980,"119,80 ","245.000,00"
"KODELJEVO, BLIZU DIF - A",2-sobno,VP,1963,"42,00 ","170.000,00"
KOLEZIJA,4-sobno,1,2021,"117,59 ","688.000,00"
KOSEZE,3-sobno,M,1981,"114,00 ","299.000,00"
"KOSEZE, NA ROBU NASELJA - TIK OB ZELENIH POVRŠINAH",3-sobno,2,1975,"102,00 ","290.000,00"
"KOSEZE, TERASASTI BLOKI",4-sobno,2,1978,"85,00 ","320.000,00"
LJ. BEŽIGRAD,1-sobno,5,1957,"36,50 ","135.000,00"
LJ. BEŽIGRAD,1-sobno,6,1969,"39,30 ","185.000,00"
LJ. BEŽIGRAD,2-sobno,P,1892,"48,90 ","165.000,00"
LJ. BEŽIGRAD,2-sobno,P,2021,"51,56 ","291.988,00"
LJ. BEŽIGRAD,2-sobno,P,2021,"52,89 ","285.356,77"
LJ. BEŽIGRAD,2-sobno,P,2021,"52,89 ","285.356,77"
LJ. BEŽIGRAD,"2,5-sobno",2,2021,"56,45 ","301.411,56"
LJ. BEŽIGRAD,"2,5-sobno",2,2021,"56,45 ","301.411,56"
LJ. BEŽIGRAD,"2,5-sobno",VP,1975,"63,40 ","229.000,00"
LJ. BEŽIGRAD,2-sobno,4,1972,"67,90 ","235.000,00"
LJ. BEŽIGRAD,3-sobno,5,1959,"69,10 ","259.000,00"
LJ. BEŽIGRAD,3-sobno,2,1950,"69,40 ","205.000,00"
LJ. BEŽIGRAD,3-sobno,2,1950,"69,40 ","205.000,00"
LJ. BEŽIGRAD,3-sobno,2,1963,"69,90 ","237.000,00"
LJ. BEŽIGRAD,3-sobno,P,1952,"72,69 ","276.000,00"
LJ. BEŽIGRAD,3-sobno,2,2021,"73,37 ","351.583,00"
LJ. BEŽIGRAD,4-sobno,VP,1965,"75,30 ","249.000,00"
LJ. BEŽIGRAD,4-sobno,1,1965,"80,70 ","289.000,00"
LJ. BEŽIGRAD,2-sobno,P,2021,"80,71 ","285.356,77"
LJ. BEŽIGRAD,3-sobno,VP,1964,"83,00 ","250.000,00"
LJ. BEŽIGRAD,3-sobno,VP,1962,"83,00 ","249.000,00"
LJ. BEŽIGRAD,"3,5-sobno",4,2021,"87,00 ","470.228,00"
LJ. BEŽIGRAD,4-sobno,4,2020,"87,05 ","514.900,00"
LJ. BEŽIGRAD,3-sobno,VP,1953,"87,70 ","291.000,00"
LJ. BEŽIGRAD,4-sobno,8,2014,"104,00 ","490.000,00"
LJ. BEŽIGRAD,3-sobno,2,2021,"115,78 ","449.835,00"
LJ. BEŽIGRAD,2-sobno,M,1942,"117,60 ","495.000,00"
LJ. BEŽIGRAD,5 in večsobno,2,1939,"120,00 ","389.000,00"
LJ. BEŽIGRAD,4-sobno,1,2020,"123,73 ","634.900,00"
LJ. BEŽIGRAD,4-sobno,2,2020,"123,73 ","634.900,00"
LJ. BEŽIGRAD,5 in večsobno,4,1980,"130,00 ","420.000,00"
LJ. BEŽIGRAD,5 in večsobno,1,1930,"135,00 ","295.000,00"
LJ. BEŽIGRAD,"4,5-sobno",6,2001,"150,00 ","448.810,00"
LJ. BEŽIGRAD,4-sobno,1,1920,"150,00 ","410.000,00"
LJ. BEŽIGRAD,5 in večsobno,5,2000,"154,50 ","448.000,00"
LJ. BEŽIGRAD,5 in večsobno,5,2000,"154,50 ","448.000,00"
LJ. BEŽIGRAD,4-sobno,P,2021,"158,73 ","605.429,00"
LJ. BEŽIGRAD,4-sobno,10,2019,"159,00 ","1.050.000,00"
LJ. BEŽIGRAD,4-sobno,1,1934,"178,30 ","389.900,00"
LJ. BEŽIGRAD,4-sobno,2,2009,"229,10 ","749.000,00"
LJ. BEŽIGRAD,4-sobno,2,2009,"229,10 ","745.000,00"
LJ. BEŽIGRAD,4-sobno,2,2009,"229,10 ","695.000,00"
LJ. BEŽIGRAD,4-sobno,4,2011,"359,80 ","975.000,00"
LJ. BEŽIGRAD,4-sobno,4,2011,"359,80 ","975.000,00"
"LJ. BEŽIGRAD, - BRINJE","1,5-sobno",M,1933,"60,00 ","158.000,00"
"LJ. BEŽIGRAD, - BRINJE",4-sobno,VP,1965,"75,60 ","249.000,00"
"LJ. BEŽIGRAD, 1A LOKACIJA",5 in večsobno,5,2000,"145,50 ","455.000,00"
"LJ. BEŽIGRAD, BLIZU CENTRA",3-sobno,1,1959,"75,30 ","334.000,00"
"LJ. BEŽIGRAD, BLIZU PLAVE LAGUNE",2-sobno,P,1890,"49,10 ","155.000,00"
"LJ. BEŽIGRAD, BLIŽINA CENTRA IN FAKULTET",2-sobno,3,1945,"58,00 ","199.000,00"
"LJ. BEŽIGRAD, BS4",2-sobno,2,2000,"76,10 ","244.000,00"
"LJ. BEŽIGRAD, BS4, PARKIRNO MESTO",4-sobno,ME,2001,"97,00 ","375.000,00"
"LJ. BEŽIGRAD, ENDLIHERJEVI ULICI",3-sobno,VP,1954,"79,70 ","240.000,00"
"LJ. BEŽIGRAD, FUNTKOVA",3-sobno,4,2020,"87,05 ","514.900,00"
"LJ. BEŽIGRAD, FUNTKOVA",4-sobno,2,2020,"123,73 ","634.900,00"
"LJ. BEŽIGRAD, FUNTKOVA",4-sobno,1,2020,"123,73 ","634.900,00"
"LJ. BEŽIGRAD, GLINŠKOVA PLOŠČAD",2-sobno,3,1978,"66,50 ","228.000,00"
"LJ. BEŽIGRAD, KOT INVESTICIJSKI NAKUP","4,5-sobno",6,2001,"150,00 ","448.810,00"
"LJ. BEŽIGRAD, LINHARTOVA CESTA - PLAVA LAGUNA","1,5-sobno",4,1974,"49,70 ","183.000,00"
"LJ. BEŽIGRAD, MUCHERJEVA ULICA",3-sobno,1,1975,"94,56 ","269.000,00 &euro;<span class=""cena-old"">275.000,00"
"LJ. BEŽIGRAD, NASPROTI GOSPODARSK. RAZSTAVIŠČA",3-sobno,9,1969,"78,35 ","275.000,00"
"LJ. BEŽIGRAD, NASPROTI GR SEJEM",3-sobno,9,1969,"65,10 ","260.000,00"
"LJ. BEŽIGRAD, PLAVA LAGUNA",4-sobno,3,1976,"119,00 ","370.000,00"
"LJ. BEŽIGRAD, REBOLJEVA UL. 15","2,5-sobno",3,1980,"52,70 ","195.000,00"
"LJ. BEŽIGRAD, REZIDENCA RUSKI CAR",2-sobno,1,2011,"73,60 ","290.000,00"
"LJ. BEŽIGRAD, SAVSKO NASELJE",Soba,6,1958,"13,50 ","54.900,00"
"LJ. BEŽIGRAD, SLOVENČEVA ULICA",2-sobno,4,1969,"56,00 ","224.000,00"
"LJ. BEŽIGRAD, SLOVENČEVA ULICA",2-sobno,4,1969,"60,10 ","205.000,00"
"LJ. BEŽIGRAD, TRSTENJAKOVA ULICA 3","2,5-sobno",PK,1948,"45,00 ","109.000,00"
"LJ. BEŽIGRAD, VILA Z RAZGLEDOM","3,5-sobno",4,2020,"125,50 ","514.900,00"
"LJ. BEŽIGRAD, VILA Z RAZGLEDOM",4-sobno,2,2020,"158,90 ","634.900,00"
"LJ. BEŽIGRAD, VILA Z RAZGLEDOM",4-sobno,1,2020,"160,40 ","634.900,00"
"LJ. BEŽIGRAD, Z DELAVNICO",5 in večsobno,1,1970,"303,50 ","650.000,00"
"LJ. BEŽIGRAD, ZRAVEN OBVOZNICE",2-sobno,2,1952,"132,90 ","320.000,00"
LJ. CENTER,Garsonjera,4,1961,"20,00 ","115.000,00"
LJ. CENTER,Garsonjera,1,1896,"30,00 ","159.000,00"
LJ. CENTER,1-sobno,P,1896,"32,35 ","152.000,00"
LJ. CENTER,2-sobno,P,1896,"36,60 ","152.000,00"
LJ. CENTER,2-sobno,P,1910,"36,80 ","118.000,00"
LJ. CENTER,"1,5-sobno",1,1763,"38,20 ","184.900,00"
LJ. CENTER,"2,5-sobno",4,1931,"43,30 ","169.000,00"
LJ. CENTER,"2,5-sobno",2,1880,"45,60 ","195.000,00"
LJ. CENTER,2-sobno,VP,1960,"50,60 ","192.000,00"
LJ. CENTER,2-sobno,4,1960,"52,00 ","237.900,00"
LJ. CENTER,2-sobno,4,1960,"52,10 ","238.000,00"
LJ. CENTER,3-sobno,5,1929,"52,80 ","199.000,00"
LJ. CENTER,2-sobno,1,1960,"54,00 ","185.000,00"
LJ. CENTER,2-sobno,5,1960,"55,40 ","225.000,00"
LJ. CENTER,2-sobno,3,1826,"57,90 ","198.000,00"
LJ. CENTER,"2,5-sobno",P,1800,"64,80 ","236.000,00"
LJ. CENTER,3-sobno,1,2021,"65,10 ","332.206,00"
LJ. CENTER,2-sobno,1,1700,"65,40 ","232.000,00 &euro;<span class=""cena-old"">249.000,00"
LJ. CENTER,3-sobno,4,1770,"70,20 ","298.000,00"
LJ. CENTER,3-sobno,8,1970,"70,70 ","339.000,00"
LJ. CENTER,3-sobno,1,1962,"72,80 ","338.000,00"
LJ. CENTER,3-sobno,3,2012,"74,55 ","450.000,00"
LJ. CENTER,2-sobno,1,1904,"74,81 ","398.000,00"
LJ. CENTER,3-sobno,3,1892,"75,60 ","317.000,00"
LJ. CENTER,2-sobno,1,1600,"76,90 ","284.500,00"
LJ. CENTER,3-sobno,7,1969,"79,00 ","310.000,00"
LJ. CENTER,3-sobno,P,1930,"80,00 ","150.000,00"
LJ. CENTER,3-sobno,1,1900,"82,00 ","360.000,00"
LJ. CENTER,3-sobno,3,1938,"82,60 ","345.000,00"
LJ. CENTER,3-sobno,2,2006,"84,10 ","389.000,00"
LJ. CENTER,3-sobno,P,1910,"84,60 ","399.000,00"
LJ. CENTER,3-sobno,3,1983,"85,70 ","395.000,00"
LJ. CENTER,3-sobno,P,1939,"86,00 ","400.000,00"
LJ. CENTER,3-sobno,7,1970,"86,10 ","339.000,00"
LJ. CENTER,3-sobno,2,1938,"87,80 ","349.000,00"
LJ. CENTER,4-sobno,P,1960,"90,00 ","415.000,00"
LJ. CENTER,4-sobno,1,1890,"91,00 ","230.000,00"
LJ. CENTER,3-sobno,3,1985,"91,00 ","720.000,00"
LJ. CENTER,3-sobno,P,1843,"91,60 ","295.000,00 &euro;<span class=""cena-old"">320.000,00"
LJ. CENTER,3-sobno,7,1979,"92,30 ","269.000,00"
LJ. CENTER,3-sobno,1,1904,"94,00 ","398.000,00"
LJ. CENTER,3-sobno,4,1936,"97,90 ","427.000,00"
LJ. CENTER,4-sobno,1,1991,"98,70 ","360.000,00"
LJ. CENTER,4-sobno,1,1991,"98,70 ","360.000,00"
LJ. CENTER,3-sobno,2,1997,"102,00 ","299.800,00"
LJ. CENTER,"3,5-sobno",2,1956,"102,00 ","495.000,00"
LJ. CENTER,4-sobno,2,1500,"106,30 ","359.000,00"
LJ. CENTER,"3,5-sobno",4,1906,"108,00 ","449.000,00"
LJ. CENTER,3-sobno,4,2005,"108,00 ","690.000,00"
LJ. CENTER,3-sobno,4,2005,"108,00 ","690.000,00"
LJ. CENTER,4-sobno,3,1895,"110,00 ","485.000,00"
LJ. CENTER,4-sobno,1,1880,"111,10 ","375.000,00"
LJ. CENTER,3-sobno,1,1880,"111,10 ","375.000,00"
LJ. CENTER,3-sobno,1,1880,"111,10 ","375.000,00"
LJ. CENTER,3-sobno,4,1938,"112,00 ","315.000,00"
LJ. CENTER,"2,5-sobno",4,2005,"113,00 ","750.000,00"
LJ. CENTER,4-sobno,3,1929,"113,20 ","460.000,00"
LJ. CENTER,4-sobno,3,1929,"113,20 ","460.000,00"
LJ. CENTER,3-sobno,1,1955,"115,00 ","450.000,00"
LJ. CENTER,3-sobno,1,1955,"115,20 ","450.000,00"
LJ. CENTER,"4,5-sobno",5,1977,"118,60 ","419.000,00"
LJ. CENTER,3-sobno,4,1933,"120,00 ","600.000,00"
LJ. CENTER,"3,5-sobno",6,1957,"120,50 ","519.000,00"
LJ. CENTER,4-sobno,3,1990,"120,60 ","385.000,00"
LJ. CENTER,3-sobno,2,1931,"121,96 ","445.000,00"
LJ. CENTER,4-sobno,3,1500,"126,90 ","595.000,00"
LJ. CENTER,5 in večsobno,4,1898,"128,40 ","399.000,00"
LJ. CENTER,3-sobno,3,2020,"130,45 ","784.924,74"
LJ. CENTER,3-sobno,3,1920,"135,50 ","514.900,00"
LJ. CENTER,5 in večsobno,2,1895,"136,00 ","499.000,00"
LJ. CENTER,4-sobno,P,2020,"140,94 ","742.321,00"
LJ. CENTER,"3,5-sobno",2,1880,"143,00 ","298.000,00"
LJ. CENTER,3-sobno,M,2020,"144,43 ","811.675,00"
LJ. CENTER,3-sobno,2,1896,"145,40 ","550.100,00"
LJ. CENTER,4-sobno,1,2020,"145,84 ","804.638,00"
LJ. CENTER,3-sobno,M,1900,"146,30 ","430.000,00"
LJ. CENTER,5 in večsobno,2,2020,"152,30 ","675.877,00"
LJ. CENTER,4-sobno,P,1500,"152,89 ","450.000,00"
LJ. CENTER,4-sobno,13,1980,"153,00 ","550.000,00"
LJ. CENTER,3-sobno,2,1896,"155,10 ","549.990,00"
LJ. CENTER,4-sobno,2,1500,"156,10 ","655.000,00"
LJ. CENTER,3-sobno,P,2020,"161,73 ","895.300,00"
LJ. CENTER,5 in večsobno,3,1780,"162,70 ","480.000,00"
LJ. CENTER,4-sobno,2,1790,"163,00 ","333.000,00"
LJ. CENTER,3-sobno,1,2020,"164,00 ","918.213,00"
LJ. CENTER,5 in večsobno,VP,1896,"164,70 ","515.000,00"
LJ. CENTER,4-sobno,1,1886,"167,00 ","615.000,00"
LJ. CENTER,4-sobno,2,1520,"176,00 ","1.250.000,00"
LJ. CENTER,4-sobno,2,1520,"177,00 ","1.080.000,00"
LJ. CENTER,4-sobno,2,1500,"177,80 ","740.000,00"
LJ. CENTER,5 in večsobno,3,1906,"192,80 ","770.000,00"
LJ. CENTER,"4,5-sobno",3,1800,"197,00 ","595.000,00"
LJ. CENTER,4-sobno,3,1500,"197,28 ","595.000,00"
LJ. CENTER,5 in večsobno,2,1949,"209,00 ","1.290.000,00"
LJ. CENTER,5 in večsobno,2,1949,"213,40 ","1.290.000,00"
LJ. CENTER,5 in večsobno,2,1949,"213,40 ","1.290.000,00"
LJ. CENTER,5 in večsobno,2,1949,"213,40 ","1.290.000,00"
LJ. CENTER,5 in večsobno,1,1929,"217,30 ","1.050.000,00"
LJ. CENTER,4-sobno,5,1456,"276,70 ","1.300.000,00"
LJ. CENTER,5 in večsobno,1,1949,"282,00 ","1.300.000,00"
LJ. CENTER,5 in večsobno,2,1896,"286,10 ","1.095.000,00"
LJ. CENTER,5 in večsobno,2,1896,"330,00 ","1.095.000,00"
LJ. CENTER,4-sobno,2,1520,"453,00 ","2.330.000,00"
"LJ. CENTER, . PRULE LU",2-sobno,2,2017,"65,00 ","460.000,00"
"LJ. CENTER, BLIZU EKONOMSKE IN PEDAGOŠKE, FDV",2-sobno,3,1945,"58,00 ","199.000,00"
"LJ. CENTER, BLIŽINA GRAND HOTELA UNION",3-sobno,3,1927,"84,30 ","399.000,00"
"LJ. CENTER, BLIŽINA ZMAJSKEGA MOSTU",4-sobno,1,1936,"190,90 ","515.000,00"
"LJ. CENTER, BREG","1,5-sobno",2,1694,"44,20 ","180.000,00"
"LJ. CENTER, BREG - TRENDY LOFT",4-sobno,M,1990,"159,00 ","489.000,00"
"LJ. CENTER, CIGALETOVA",3-sobno,5,1962,"88,00 ","298.000,00"
"LJ. CENTER, CIGALETOVA ULICA",3-sobno,4,1938,"108,90 ","437.000,00"
"LJ. CENTER, DALMATINOVA",3-sobno,2,1903,"104,40 ","500.000,00"
"LJ. CENTER, DRUGA VRSTA OD LJUBLJANICE",4-sobno,1,1904,"168,00 ","350.000,00"
"LJ. CENTER, GORNJI TRG, ZNIŽANO",Garsonjera,2,1800,"25,00 ","169.000,00"
"LJ. CENTER, ILIRSKA ULICA",4-sobno,4,1965,"106,20 ","387.000,00"
"LJ. CENTER, JUŽNA LEGA, 2 PARKIRNI MESTI, TERASI",4-sobno,5,2021,"155,30 ","778.933,00"
"LJ. CENTER, KOMENSKEGA ULICA",3-sobno,4,2005,"100,00 ","690.000,00"
"LJ. CENTER, KOMENSKEGA ULICA",3-sobno,4,2005,"108,00 ","690.000,00"
"LJ. CENTER, KOMENSKEGA ULICA",4-sobno,VP,1939,"112,00 ","388.000,00"
"LJ. CENTER, KOTNIKOVA ULICA",3-sobno,1,1938,"75,90 ","260.000,00"
"LJ. CENTER, KRAKOVO","2,5-sobno",P,1890,"46,00 ","298.000,00"
"LJ. CENTER, KRIŽEVNIŠKA ULICA",3-sobno,4,1700,"70,00 ","280.000,00"
"LJ. CENTER, MASARYKOVA REZIDENCA",4-sobno,1,2022,"110,70 ","453.489,50"
"LJ. CENTER, MESARSKA CESTA",3-sobno,4,2006,"132,70 ","439.000,00"
"LJ. CENTER, MESTNI TRG","3,5-sobno",2,1550,"123,70 ","360.000,00"
"LJ. CENTER, MESTNI TRG",4-sobno,2,1500,"156,00 ","655.000,00"
"LJ. CENTER, MESTNI TRG",4-sobno,2,1500,"178,00 ","740.000,00"
"LJ. CENTER, MESTNI TRG",4-sobno,M,1616,"197,00 ","595.000,00"
"LJ. CENTER, MIKLOŠIČEVA",5 in večsobno,3,1907,"194,50 ","770.000,00"
"LJ. CENTER, MIKLOŠIČEVA 14",2-sobno,3,1927,"66,90 ","275.000,00"
"LJ. CENTER, NAZORJEVA, PRI HOTELU UNION",3-sobno,3,1905,"128,30 ","730.000,00"
"LJ. CENTER, OBNOVLJENO POLKLETNO STANOVANJE Z VELIKIMI OKNI,...",3-sobno,PK,1895,"59,60 ","240.000,00"
"LJ. CENTER, PEGLEZEN - JOZE PLECNIK",3-sobno,2,1934,"162,00 ","900.000,00"
"LJ. CENTER, PENTHOUSE",4-sobno,7,2021,"320,70 ","1.195.436,00"
"LJ. CENTER, PETKOVŠKOVO NABREŽJE",5 in večsobno,1,2012,"98,30 ","395.000,00"
"LJ. CENTER, PETKOVŠKOVO NABREŽJE",3-sobno,1,2012,"98,30 ","395.000,00"
"LJ. CENTER, POD LJUBLJANSKIM GRADOM",2-sobno,5,1960,"55,30 ","225.000,00"
"LJ. CENTER, POLJANSKI NASIP",2-sobno,P,1800,"41,50 ","145.000,00"
"LJ. CENTER, POLJANSKO NABREŽJE",3-sobno,PK,2021,"50,00 ","240.000,00"
"LJ. CENTER, PRAŽAKOVA, BALKON, DVIGALO",3-sobno,7,1976,"86,10 ","339.000,00"
"LJ. CENTER, RESLJEVA",2-sobno,P,1990,"91,60 ","295.000,00"
"LJ. CENTER, S POGLEDOM NA GRAD","4,5-sobno",4,1990,"159,00 ","489.000,00"
"LJ. CENTER, STARA",4-sobno,VP,1800,"153,00 ","450.000,00"
"LJ. CENTER, STARA",4-sobno,M,1800,"197,00 ","595.000,00"
"LJ. CENTER, STARI TRG",4-sobno,3,1902,"140,00 ","450.000,00"
"LJ. CENTER, STARO MESTNO JEDRO",4-sobno,5,1700,"100,00 ","367.000,00"
"LJ. CENTER, STAVBA KOZOLEC","3,5-sobno",2,1956,"110,30 ","444.000,00"
"LJ. CENTER, STRELIŠKA ULICA 3",2-sobno,5,1962,"52,00 ","235.000,00"
"LJ. CENTER, STROGI OB LJUBLJANICI","3,5-sobno",2,2020,"76,60 ","338.000,00"
"LJ. CENTER, STROSSMAYERJEVA",4-sobno,VP,1951,"101,00 ","420.000,00"
"LJ. CENTER, ŠTEFANOVA ULICA",2-sobno,4,1960,"52,10 ","238.000,00"
"LJ. CENTER, TABOR","4,5-sobno",P,1950,"119,20 ","469.000,00"
"LJ. CENTER, TIK POD LJUBLJANSKIM GRADOM",3-sobno,8,1962,"64,10 ","269.000,00"
"LJ. CENTER, TRNOVO",2-sobno,2,1985,"57,83 ","335.000,00"
"LJ. CENTER, TRUBARJEVA",4-sobno,P,1896,"92,40 ","460.000,00"
"LJ. CENTER, TRUBARJEVA CESTA",5 in večsobno,1,1936,"190,90 ","515.000,00"
"LJ. CENTER, UNIVERZA/GOSPOSKA ULICA",4-sobno,2,1895,"108,00 ","555.000,00"
"LJ. CENTER, V BLIŽINI PREŠERNOVEGA TRGA","2,5-sobno",3,1826,"57,90 ","198.000,00"
"LJ. CENTER, VELIKA TERASA, 2 PARKIRNI MESTI",4-sobno,1,2021,"112,20 ","504.235,00"
"LJ. CENTER, VODMAT",3-sobno,7,1979,"92,30 ","277.990,00"
"LJ. CENTER, VODMAT",3-sobno,7,1979,"92,30 ","269.000,00"
"LJ. CENTER, VRTAČA",3-sobno,3,1931,"116,00 ","405.000,00"
"LJ. CENTER, ZA AIRBNB 4 ZVEZDICE",5 in večsobno,2,1896,"330,00 ","1.095.000,00"
LJ. MOSTE,2-sobno,4,1963,"58,40 ","206.000,00"
LJ. MOSTE,3-sobno,2,2015,"58,50 ","250.000,00"
LJ. MOSTE,3-sobno,1,1961,"69,00 ","227.000,00"
LJ. MOSTE,"2,5-sobno",1,1961,"69,00 ","227.000,00"
LJ. MOSTE,"2,5-sobno",1,1961,"69,60 ","227.000,00"
LJ. MOSTE,3-sobno,7,1967,"70,80 ","310.000,00"
LJ. MOSTE,3-sobno,1,2021,"81,57 ","362.710,00"
LJ. MOSTE,4-sobno,11,1983,"87,70 ","299.000,00"
"BROD, TACEN - ŠIŠKA","3,5-sobno",P,2010,"82,00 ","299.300,00"
ČRNUČE,4-sobno,1,2022,"105,40 ","345.932,56"
ČRNUČE,4-sobno,3,2022,"126,18 ","469.924,18"
LJ. BEŽIGRAD,2-sobno,4,1964,"49,90 ","157.000,00"
LJ. BEŽIGRAD,"2,5-sobno",1,2021,"80,26 ","359.017,04"
LJ. CENTER,2-sobno,1,1999,"76,60 ","490.000,00"
LJ. CENTER,"2,5-sobno",1,1940,"85,40 ","279.000,00"
LJ. CENTER,4-sobno,VP,1939,"108,50 ","365.000,00"
"LJ. CENTER, PENTHOUSE",4-sobno,7,2021,"320,70 ","1.195.436,00"
"LJ. CENTER, VODMAT, ZADNJA ENOTA",4-sobno,2,2021,"165,00 ","444.000,00"
